0.01444	73.3333333333333	0.57997557997558
0.01684	73.4493284493284	-0.0427350427350427
0.01924	73.1562881562882	0
0.02164	73.3577533577534	-0.201465201465202
0.02404	73.3333333333333	-0.36019536019536
0.02644	73.1257631257631	-0.43956043956044
0.02884	73.2600732600733	-0.946275946275946
0.03124	72.8144078144078	-0.891330891330891
0.03364	72.960927960928	-1.22100122100122
0.03604	72.6312576312576	-1.26373626373626
0.03844	72.6617826617827	-1.75213675213675
0.04084	72.4725274725275	-1.91697191697192
0.04324	72.5946275946276	-1.996336996337
0.04564	72.3931623931624	-2.22222222222222
0.04804	72.7411477411477	-2.77777777777778
0.05044	72.4297924297924	-2.8998778998779
0.05284	72.4358974358974	-3.02808302808303
0.05524	71.8498168498168	-3.2051282051282
0.05764	72.0940170940171	-3.35164835164835
0.06004	71.990231990232	-3.52869352869353
0.06244	71.9352869352869	-3.73626373626374
0.06484	71.8681318681319	-3.94993894993895
0.06724	71.7521367521367	-4.04761904761905
0.06964	71.6178266178266	-4.46275946275946
0.07204	71.4713064713065	-4.67032967032967
0.07444	71.2332112332112	-4.68253968253968
0.07684	71.4224664224664	-5.00610500610501
0.07924	71.013431013431	-5.18925518925519
0.08164	70.9157509157509	-5.31135531135531
0.08404	70.7936507936508	-5.77533577533578
0.08644	70.6837606837607	-6.02564102564103
0.08884	70.7326007326007	-5.995115995116
0.09124	70.7387057387057	-6.001221001221
0.09364	70.4639804639805	-6.36752136752137
0.09604	70.3052503052503	-6.50793650793651
0.09844	70.2258852258852	-6.51404151404151
0.10084	70.03663003663	-6.90476190476191
0.10324	69.9206349206349	-7.06959706959707
0.10564	69.8962148962149	-6.996336996337
0.10804	69.6214896214896	-7.2954822954823
0.11044	69.6336996336996	-7.47863247863248
0.11284	69.5177045177045	-7.90598290598291
0.11524	69.1452991452991	-7.59462759462759
0.11764	69.2429792429792	-8.09523809523809
0.12004	69.004884004884	-8.03418803418803
0.12244	68.9438339438339	-8.3028083028083
0.12484	68.8217338217338	-8.30891330891331
0.12724	68.7606837606838	-8.64468864468864
0.12964	68.4493284493284	-8.87667887667888
0.13204	68.2234432234432	-8.79120879120879
0.13444	67.8266178266178	-9.04761904761905
0.13684	68.1440781440782	-9.06593406593407
0.13924	67.8144078144078	-9.37728937728938
0.14164	67.7228327228327	-9.52380952380952
0.14404	67.5213675213675	-9.57875457875458
0.14644	67.4053724053724	-9.54212454212454
0.14884	67.3382173382173	-9.81684981684982
0.15124	67.4053724053724	-9.93894993894994
0.15364	66.990231990232	-10.018315018315
0.15604	66.9291819291819	-10.2625152625153
0.15844	66.971916971917	-10.2625152625153
0.16084	66.5567765567766	-10.4822954822955
0.16324	66.5140415140415	-10.5677655677656
0.16564	66.2026862026862	-10.6654456654457
0.16804	65.9462759462759	-11.0805860805861
0.17044	65.9096459096459	-10.7020757020757
0.17284	65.7203907203907	-11.0500610500611
0.17524	65.7692307692308	-11.1843711843712
0.17764	65.4700854700855	-11.1782661782662
0.18004	65.3968253968254	-11.1782661782662
0.18244	65.1953601953602	-11.2820512820513
0.18484	64.9267399267399	-11.3308913308913
0.18724	64.98778998779	-11.6056166056166
0.18964	64.5482295482296	-11.6178266178266
0.19204	64.6031746031746	-11.7032967032967
0.19444	64.2185592185592	-11.7643467643468
0.19684	63.980463980464	-11.996336996337
0.19924	64.0659340659341	-12.0634920634921
0.20164	63.9438339438339	-12.3260073260073
0.20404	63.7667887667888	-12.2893772893773
0.20644	63.7851037851038	-12.2222222222222
0.20884	63.3638583638584	-12.3748473748474
0.21124	63.5592185592186	-12.2161172161172
0.21364	63.2905982905983	-12.3565323565324
0.21604	63.1318681318681	-12.3321123321123
0.21844	62.8021978021978	-12.8693528693529
0.22084	62.985347985348	-12.8876678876679
0.22324	62.6739926739927	-13.040293040293
0.22564	62.5824175824176	-12.6862026862027
0.22804	62.2161172161172	-12.7899877899878
0.23044	62.3137973137973	-12.9304029304029
0.23284	62.1245421245421	-12.9120879120879
0.23524	61.7765567765568	-13.1746031746032
0.23764	61.5445665445666	-13.2417582417582
0.24004	61.5995115995116	-13.4615384615385
0.24244	61.4896214896215	-13.4188034188034
0.24484	61.3125763125763	-13.3150183150183
